song_id,artist,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19
c69bcee5e9c33914,Oxxxymiron,0.11679655251520864,0.0006601747877908032,0.0013980071996542139,0.0006827760046128172,0.0011753744513623024,0.003963406602359768,0.01949843505194136,0.3986397749922118,0.0006951274357866533,0.09318484617740593,0.10521330776380017,0.032607904958780444,0.0005138438327060156,0.0004913635713873063,0.0011117300869617735,0.0008441102733425939,0.0009923303578112852,0.0005518956307800414,0.2204989199876416,0.0004801183184544718
168a39efc20d1710,Oxxxymiron,0.18164335174882593,0.03739789059199304,0.17562928730652627,0.00010799247832782659,0.007409190428878955,0.164095459781154,9.01933818076679e-05,0.10211757653969905,0.014003141056666397,0.01255063441896436,0.14901452975508453,0.03785101631421045,0.06483633597228605,0.007717696179024861,0.00017584161804414094,0.0001335102096256185,0.017577401857165446,8.729155505271141e-05,9.782184563527263e-05,0.027463836961027454
5cf5f0dee5af799e,Oxxxymiron,0.20487661578851618,0.000143729609033562,0.1255017778517576,0.00014865022201751484,0.0002558958858220866,0.024121092753727574,0.00012414999546730428,0.26138903765514343,0.00015133931368652842,0.00019433855784342242,0.19100239999363633,0.01734373273099808,0.00011187124402730845,0.01862419118371497,0.00024204029635950075,0.011110686899643367,0.043410387854729816,0.00012015566995689964,0.09168191374419185,0.009445992749726712
5705b88ad1e8e202,Oxxxymiron,0.041630455025795925,0.00024061476496709783,0.1311841000360435,0.04870895437408884,0.03127405377180248,0.017090002014216656,0.00020783695080880054,0.04721034070951469,0.0002533540222183109,0.15521915403541048,0.10839607964499727,0.11609296979745937,0.006066012835862479,0.1670095947651356,0.008068917238668281,0.0003076539757495733,0.08728268172781553,0.00020115012677755757,0.026384028594164863,0.007172045588502695
d324ea24fcea925b,Oxxxymiron,0.2999729126152798,8.103754788005218e-05,0.079126244311556,0.007951304868065672,0.010318291157960112,0.0835700316581271,6.999818773567475e-05,0.08286987819912599,0.0055143208342690025,0.0530382096304658,0.1975387024812169,0.038597489590532254,0.02083414937531316,0.003907936430596688,0.01707005060406902,0.007142447430615158,0.06610931914658573,6.77461113508438e-05,0.02616099449664646,5.8935322608594275e-05
0cd6d94539727a10,Oxxxymiron,0.22013027694954854,0.0311353274856515,0.000494220312725181,0.00024136744720398238,0.00041550292685227624,0.09946844676047446,0.006266225559350159,0.1816736314381469,0.022364927529090032,0.00031555278496075756,0.22789241040369274,0.046099152453052517,0.00018164840004897408,0.00017370142515558932,0.026607319446527364,0.051446690764657896,0.057993593642476804,0.02671164246769898,0.00021863566941379524,0.00016972613327155295
40d3af905b5f4813,Oxxxymiron,0.33006893272411436,0.00018036780974641734,0.03661968040486791,0.02778005861739278,0.0003211278689575504,0.014315978984438954,0.00015579714924556626,0.020022687635178386,0.00018991731455937492,0.23343484663038572,0.1119492307372145,0.061193914506710634,0.00014038841786293392,0.0001342465349031335,0.1045318129702767,0.005024269954206834,0.01086716310563458,0.00015078462582969406,0.01932543811633222,0.02359335589214177
65e15d4b997bcf69,Oxxxymiron,0.0015027518467818027,0.0003192213541875723,0.0006759663907003424,0.023126537180095035,0.0005683391528413085,0.3036844512025,0.01650951870289963,0.04467300376957702,0.00033612238387605324,0.025090498908362423,0.10830014165387547,0.05353052529252708,0.0002484643886031329,0.0002375942833320972,0.22123604912300188,0.0004081616641382166,0.0004798325190371182,0.11882699916715206,0.08001366427419249,0.0002321567423192542
f9aa7e49cfaf6972,Oxxxymiron,0.19085100914830247,0.08418252681092765,0.3335474875784276,0.0002256347404100258,0.03843277517910919,0.06782030005598676,0.00018844607127145187,0.07003093192198541,0.15140774157113618,0.00029498456682752674,0.016740947200029888,0.02144252970100511,0.00016980827013335568,0.00016237929946859265,0.010420489582104042,0.0002789503651397857,0.00032793312820363074,0.00018238311793084707,0.00020438465232857842,0.013088357039271905
485f37ad1da7356f,Oxxxymiron,0.3273265055950972,0.0005495653008965206,0.001163694422708855,0.0005683798212963405,0.04112349068245017,0.003481457467264277,0.0004747006448764164,0.16503983696651217,0.08975834378040791,0.0306840147090817,0.1705492432815652,0.053973764052327934,0.00042775150984887664,0.00040903774690985754,0.0009254657757733892,0.0007026832301163805,0.0008260698503658138,0.00045942788601174584,0.0005148503102182375,0.11104171696627103
