artist,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19
Рем Дигга,0.23086760660765954,0.008753202392809297,0.046642892116601734,0.010739470509396658,0.09289211579892968,0.10840405490673265,0.006975020091082042,0.2480139446741108,0.01261700429458214,0.012663817715354976,0.07680776356414883,0.016426209215473185,0.0031168098082664246,0.0030474668769871587,0.00832163118260821,0.08378066717444241,0.015988561866514248,0.005942963915215502,0.00602585034283852,0.001972946946246017
"Bahh Tee ""Небо не предел""",0.3336677012364749,0.0002474991600634045,0.06653569903452294,0.00025597236133938884,0.0004406442140165608,0.2561352068050945,0.00021378350996266828,0.154977072018064,0.0002606028968460891,0.0003346465286423128,0.10212932534830786,0.020039976059076127,0.00019263976783715934,0.00018421193942958153,0.05670554154034192,0.00031645651950470646,0.0003720241388420727,0.00020690537310354476,0.006604095444157174,0.00017999610437312115
Лион,0.32391264804183034,0.00027620629210920193,0.0005849208641153193,0.00028566227207645935,0.010588672868065464,0.5062598550057582,0.00023858000179948256,0.11946490321980181,0.00029082991907175413,0.0003734618631624784,0.0007799228132152019,0.034599769614298025,0.00021498382404203453,0.00020557845563558128,0.0004651312741414703,0.0003531619124595283,0.00041517518980223875,0.0002309040702979533,0.000258758866016679,0.00020087363230083128
Луперкаль,0.5366704388986746,0.00019926791441252575,0.04321886911216841,0.00020608991038394286,0.00035477923897869084,0.16260716091924587,0.00017212258294984815,0.13622847009131028,0.00020981808190953803,0.00026943260660256343,0.1052918493939771,0.00020336296881973321,0.00015509921433265488,0.00014831375821986573,0.0003355664328825693,0.0002547872973868535,0.0002995273638582691,0.0001665848225832243,0.012863539910918941,0.000144919480384521
Песочные люди,0.2021480286725769,0.02638586343218138,0.08725579455235208,0.00033857077551679104,0.0005828395252128984,0.0582571617401044,0.0002827682344477762,0.002291764551188877,0.00034469552371800126,0.00044263204308889637,0.12517773763627915,0.24872705360120317,0.00025480172404063477,0.00024365436784755032,0.1390174967707428,0.10693863207756922,0.0004920715337977248,0.00027367061733674986,0.000306684488543071,0.00023807813225195837
the Chemodan,0.35182819326405185,0.034799812728145536,0.02581764977379908,0.008175875242256948,0.021106628381567853,0.10863296977272631,0.0005487587575465492,0.1034932042926418,0.016182402852204143,0.014749857606327021,0.09575652679873559,0.07361448364246283,0.045506008381531814,0.0016648523237298891,0.023271481634182092,0.009481934956371191,0.05000572775723563,0.0020327853722299245,0.012280681265758105,0.0010501651964958697
Словетский,0.2708515109826185,0.0018541360552223778,0.05126758883077965,0.03365609519611311,0.09339838297551818,0.10411685610513083,0.0014362126694871574,0.08215707656131782,0.05755309021184869,0.037515412380045854,0.1016904792026246,0.03788680951357009,0.013497787408641921,0.01019105501140764,0.00046238941836400843,0.033493011091707145,0.02628810612705245,0.006693682564063518,0.03181042674658413,0.004179890947902338
Dj Nik One,0.961936204897087,0.0002421901081547382,0.0005128714411000544,0.00025048154231990577,0.0004311923533617885,0.001453119606858373,0.000209197684809676,0.0016637167930536056,0.0002550127469244977,0.013885465870263762,0.0006837060998085882,0.01642101680199924,0.0001885074946262476,0.000180260443803868,0.0004078502075150737,0.00030966825787881637,0.0003640441101178238,0.00020246708911907837,0.00022689141727828935,0.00017613503391959915
Loc-Dog,0.2923066311777852,0.008068453408980299,0.09708856892190401,0.0001923908021585423,0.012110427621532253,0.3085774162833013,0.0001606813366560954,0.12632229434421705,0.00019587114714732045,0.00025152301566570004,0.03550451166293596,0.019692546188725953,0.0001447895329029218,0.00013845511366567168,0.021970534844754124,0.0496078836237683,0.006684822592313264,0.00015551167447580005,0.02069140025097865,0.00013528645613156267
РАСКОЛЬНИКОВ,0.27778446359856296,0.08560380242707094,0.0007801923696098723,0.00038102411350065434,0.07068149665443045,0.02988482977888783,0.00031822448003253307,0.002560871158604892,0.03911966786203118,0.12375118443337238,0.18240280242885085,0.027959575560052328,0.00028675124888697653,0.000274206130222121,0.012845760065916673,0.024466698712275078,0.0005537720218004741,0.10356712224056215,0.016509624011167217,0.00026793070416242573
Грозный,0.2331154890848136,0.0002649204048288262,0.16996062915350138,0.025254265776860893,0.039846024524224116,0.08367677592556386,0.01264187293049221,0.06925078327958265,0.04461226513457252,0.06367277957944835,0.06463644510307777,0.0002703646545448956,0.0002061995282704901,0.012460144891857625,0.0004461254185378637,0.09053823896262128,0.08048975289295932,0.00022146927458674027,0.008242787610597362,0.00019266586905825362
Бей,0.39379668320964495,0.07239178035927363,0.0003833440432695482,0.005641909832732512,0.12050301440785946,0.093411334442294,0.00015635516625616146,0.17034846782043372,0.03527042382940736,0.0002447510307468153,0.0005110920962464694,0.00018473374172354141,0.005461635132201181,0.008748686229251866,0.034481154082477,0.025564925728336605,0.03244716063020961,0.00015132468594685904,0.00016957952383795413,0.00013164400785076538
Mezza Morta,0.4379674450894129,0.00026055309300589895,0.04909026793827517,0.00026947321342034455,0.022254149963432543,0.07932898785833642,0.00022505918145548302,0.17949114792906773,0.005300624470622521,0.01638760425707499,0.03201965862592426,0.02513341605755249,0.00020280024423889928,0.02564979245523482,0.0004387703863790226,0.03935131926589557,0.06789357567200326,0.000217818264766905,0.018328046332092483,0.0001894897018083858
Смоки Мо,0.18254725463750573,0.01373432543661325,0.03288803623136168,0.12276538459875948,0.027595763415319302,0.27511739367969495,0.0005092621411256307,0.07241162171864086,0.027817333363179122,0.03449623240141311,0.09927696938786221,0.03522083892685362,0.008557296025852477,0.003379342845393844,0.010029867343686608,0.029068679799234692,0.01352423078698436,0.00745405091379824,0.0013763936547584704,0.002229722691962313
Мот,0.034660537471009396,0.0012652644784739956,0.010132353023197326,0.03777047501265676,0.05107731326955808,0.21967455039213613,0.01067772114290408,0.059295779411254204,0.008684408315721278,0.03590536638837577,0.05811037694355033,0.08992758798045432,0.0003715637592788524,0.0011777551216565995,0.005427628035186022,0.03064450816982666,0.3433188191022349,0.0008861025465587042,0.00044722161286856626,0.0005446678230980647
Сява,0.05319109682974103,0.012393699848466545,0.13416922471332884,0.003406283883134655,0.028414191986635123,0.053677097072585764,0.001130126337681153,0.08703617113172947,0.01165713649600739,0.11090545095505697,0.09226153430889111,0.1599367969154422,0.0008828237327423779,0.017029532292309784,0.015621270139293694,0.040103362354337355,0.15386412542507835,0.0037277639112654236,0.020068269380574873,0.0005240422856978794
Afisha.ru,0.03785195961069784,0.0002161073506635733,0.13274270346513142,0.00022350584998399466,0.00038475613255899735,0.0013723954377666118,0.0001866680693451834,0.28621173013672907,0.0002275490705417223,0.08228268505591813,0.14182953590378033,0.10239948371201557,0.00016820611263249587,0.019215311928058455,0.00036392518224579503,0.028050936865057077,0.13476561061068532,0.011975085408273987,0.01937467798498679,0.00015716611292766693
Diamond Miners Gang,0.002175560187391296,0.0004661557541695988,0.0009872855000071029,0.011402746485946086,0.013105605526007067,0.002907210683140552,0.03086508576466511,0.056437755992377464,0.000490836209468402,0.2027007459011861,0.11977260374350517,0.07525817188325608,0.000362830085417209,0.0003469565654935754,0.0759852218783886,0.000596034389539555,0.40497376887808656,0.0003896988285903418,0.00043670957581112466,0.0003390161675530078
100 music,0.001407352154283498,0.0003028801572426728,0.0006413752537540012,0.00031324932812532176,0.04715812933072357,0.5116177777513755,0.00026162020993664956,0.0021150361199019302,0.029743466411138623,0.00040952802942870105,0.000855656453821508,0.0003091044770230395,0.00023574530405009498,0.00022543163417191223,0.149933248177953,0.00038726755733640793,0.25332590839556807,0.0002532030038513476,0.0002837477939395916,0.00022027245637447815
T-Fest,0.0911384052664523,0.0034424339146292065,0.015153416908252112,0.006453144996164453,0.025236395082002434,0.30037564020433305,0.0002484488010842441,0.1047704651588294,0.027091051191821054,0.03174225283401912,0.15130586698131596,0.04756994277900955,0.0022203907950511673,0.00021408215749406763,0.10360922757993558,0.012169051159617096,0.0665790510720316,0.0011150425555439708,0.008251710404282079,0.0013139801581315603
Хабиб Шарипов,0.006499445186491706,0.001407440560661152,0.0029801892397266004,0.0014556247433921226,0.0025057863510867377,0.9142494312373758,0.001215711637124826,0.009413672111388938,0.0014819569564689448,0.0019030170669108882,0.003971270074730372,0.0014363641786642762,0.0010954745230804684,0.0010475484331042872,0.0023701222286587886,0.001799576471023393,0.04164866136948234,0.00117659795371249,0.001318535231839392,0.0010235744450765257
Donnie Brasco,0.0014080827170292692,0.00030286503948991376,0.0006413321528432002,0.00031323371516701616,0.0005392263160693137,0.5355537881588852,0.0002616071603083575,0.0021148749112635183,0.034369791196254884,0.00040950758114512945,0.0008555873831931121,0.00030908906796759864,0.00023573353608937305,0.0002254203905182084,0.15440035640836672,0.00038724824504773046,0.2669150705605789,0.00025319036203420105,0.0002837336374258792,0.00022026146032246832
nightcore,0.0016640502663215569,0.00035802554202669576,0.0007581707876140608,0.0003702826492806481,0.0006374317429871427,0.47514602360769265,0.00030925343044474143,0.17265605860686792,0.2102656505435938,0.000484090645814551,0.13394649275732837,0.0003653831358572587,0.00027866745843478023,0.0002664759803182575,0.0006029139599127891,0.0004577773489299919,0.0005381606149458373,0.00029930367486060187,0.0003354097703722457,0.00026037747639611337
ЛСП,0.12808599448750035,0.015946372615322384,0.03507800710027486,0.0118485100100818,0.04013262625932874,0.16952414578452574,0.026987204967214636,0.171853568477313,0.003112235585430894,0.044858351664645864,0.13683661103895906,0.03374244797094706,0.00026247334615510886,0.00996554556032446,0.04437217253306253,0.035281244082709266,0.020862426743129815,0.05403251953139972,0.016387987504092257,0.0008295547375824433
Максим Демах,0.11825985981764058,0.0002888604967538092,0.021109464206944113,0.0002987497165015071,0.0005142846396812103,0.22709721347517692,0.00024951039320440175,0.2894696245271158,0.00030415409414131833,0.016890587910331736,0.10430314492149337,0.016510768241946087,0.00022483316054068482,0.009230271102850147,0.0004864411794445421,0.19360586301213878,0.00043419606344132606,0.0002414827999893704,0.00027061372638613424,0.00021007651427823557
Greenaleх - Пати для Богатеньких\Нет Денег,0.0024594684694520907,0.0005256971166109102,0.0011131988926535497,0.04978765378465711,0.0525182505026529,0.0031558553549527572,0.00045408388457122127,0.06214293254316679,0.02570836531375984,0.0007108013719528798,0.07485504194610625,0.4324767740956903,0.0004091737944199858,0.17118997291439683,0.07795702401723442,0.000672164990593673,0.042549258517977834,0.0004394744606692185,0.000492489821808685,0.00038231820667276883
это девка словно пуля,0.2049364547816216,0.0002400863392863357,0.0005084044993891474,0.00024830578468058574,0.0004274508290209697,0.0015223759329731253,0.00020738051768749534,0.0016726881333085798,0.00025279761155868046,0.7870229295284733,0.0006781415852392146,0.00024502022423471373,0.00018687004477077582,0.0001786946334709585,0.0004043049315595582,0.00030697837788878495,0.000360882250382516,0.00020070837740264098,0.00022492055187511107,0.00017460506517594495
Porchy,0.2268562726404859,0.061371239049808485,0.011721364656535997,0.052570098138807364,0.02342824356928492,0.046130567195197106,0.0002544047887204127,0.202448239671507,0.004060726547051319,0.0003982332077387925,0.02949092359283942,0.0829824793943912,0.004585623490396033,0.011401166712497043,0.12476460754090801,0.002223613968891908,0.04321717686149585,0.0002462197222830298,0.00027592209392353367,0.07157287715723666
ЧиСтО боМ боММ,0.20492960921784723,0.00024008633524351828,0.0005084044634354494,0.0002483057664456357,0.0004274508186275856,0.0015250089649971386,0.00020738051221307343,0.0016726940272919631,0.0002527976226241784,0.7870271363033859,0.0006781415567152757,0.00024502023495977867,0.00018687003839856615,0.00017869462674089342,0.00040430492015302807,0.00030697839132589217,0.0003608822370752813,0.00020070837163616506,0.00022492053261653885,0.00017460505826687062
Неизвестный исполнитель,0.06945341685575153,0.00032948885821947196,0.0006976908155416139,0.0003407690077709826,0.0005866177285513531,0.002011459645357433,0.000284604151402218,0.0021651528176032937,0.6573888161734959,0.2626788855864605,0.0009299867172459436,0.0003362600096732421,0.0002564560577025126,0.0002452363179997809,0.0005548567679175109,0.00042128985497138697,0.0004952656098630862,0.00027544746575786436,0.0003086756765536254,0.00023962388216078044
Feduk,0.09434748071768317,0.036693861322629036,0.024880376121048747,0.06804223751495068,0.04040516285551559,0.29788511405934887,0.009882375988455505,0.03686766360709761,0.026833921723308046,0.0983262558522317,0.1153631347461159,0.0023281734713836355,0.00755576534675589,0.008051816396801043,0.06282131315807117,0.009943966214279058,0.034982904158884255,0.007955039483775623,0.0037961506624558687,0.013037286599208612
Элджей,0.010558267909355103,0.023096865345957607,0.015350837590914185,0.27225734777922506,0.016231524603105296,0.13268722781910933,0.0003018586507540921,0.042770456522997456,0.005146172852027693,0.055071298641101066,0.15280659799565882,0.030109961818343522,0.0259287900321397,0.0656789218999238,0.023515169647108078,0.0004468311260679216,0.0053095420097145594,0.00587880065838144,0.000327389541085138,0.11652613755703015
(AlljЭлджей),0.0010040978402568379,0.0002192898442213955,0.0004643593981068398,0.9576329849731006,0.01511200093844227,0.0013189960752862224,0.00018941701513140616,0.001435369730841026,0.0002309000471694801,0.0002965044379118741,0.000619690804312686,0.0002237963544921336,0.00017068318338032834,0.019554376489247967,0.00036928241418671045,0.0002803875791738861,0.00032962171865574705,0.00018332283255952786,0.00020543771480496082,0.00015948060871809523
ND Production,0.0015214355395901892,0.0003324937366367891,0.0007040518561890576,0.9874751394829936,0.0005919692817736211,0.002020240260282746,0.00028719967892119295,0.002167670949567752,0.0003500974792184226,0.0004495687529374732,0.0009384476997381567,0.0003393266174163837,0.00025879489386586573,0.000247472834628464,0.0005599174084761681,0.0004251319258494355,0.0004997822019251505,0.0002779594748475471,0.000311490724925027,0.00024180920021698291
Музыкальная жизнь™,0.002646949328029347,0.16249107965060056,0.0012084332677402138,0.0005901889940588692,0.20646275539149547,0.5648022690526872,0.0004929152546948635,0.003917232896444788,0.0006008655021807525,0.0007715863135255113,0.0016117035378535782,0.021404323739326468,0.0004441646472354515,0.0004247328040788277,0.0009609780483261872,0.0007296457118327222,0.0008577667778862369,0.0004770564890542374,0.02869034014878272,0.0004150124441660596
†.чЁ за трЕк.†,0.002919271979525306,0.24658527817911696,0.001331251419657278,0.0006502048115939184,0.12990774919011294,0.5596612995492953,0.0005430393797643891,0.004295069957326935,0.0006619670088957793,0.000850048078703974,0.0017741584250188696,0.0006416013695982097,0.0004893313427488792,0.0004679235243299467,0.04590121905668267,0.0008038427185489222,0.0009449922875927768,0.000525567941939768,0.0005889690684223996,0.0004572147111247824
ChipaChip,0.1603726578813994,0.019816484094369154,0.013633658035107256,0.00028368390915368074,0.030630966327081455,0.48215689749289414,0.00023692770379675677,0.12353677918043078,0.00028881575842044314,0.0003708754045161016,0.0007747660775406062,0.00027993027176373685,0.0002134949441252705,0.00020415471012244895,0.08887403365110835,0.0325773652950261,0.016232654282012027,0.0002293049304669133,0.009871462256453753,0.0194150877942116
Mary Gu,0.10288943778587388,0.0003519556237627836,0.01230087372299225,0.0003640049293649108,0.08697150687710864,0.16499427776777773,0.00030401036775915403,0.3136026013934995,0.00037058975812646086,0.06938186534019432,0.07930465534963167,0.00035918847839450845,0.00027394296127882184,0.0002619581715909905,0.11909788915714067,0.0004500162628251754,0.00853265632120075,0.039602883427599996,0.00032972325197675253,0.0002559630519010272
Instasamka,0.05589871117292701,0.01637690731952917,0.061533314452373464,0.00031264761355480895,0.011828469960947167,0.21725744238221276,0.00026111766378305066,0.08905877937788527,0.021308985356077267,0.03589253006628148,0.22631816232192156,0.019983115113945023,0.03367337700302571,0.00022499860107970206,0.036409502077078396,0.000386523641414419,0.044104606014125476,0.009483185291214486,0.11946777524185029,0.00021984932877346385
Хома,0.0018885471420904223,0.0004046164251273899,0.0008568718026937356,0.00041846859646864414,0.2515905112176891,0.0024815321950885775,0.05947267053133152,0.13493394372971737,0.00042603867712485527,0.0005470868005970607,0.13322020594509576,0.0004129315056092017,0.0003149312576307798,0.00030115327195072786,0.35628901648113065,0.0005173492061833186,0.01771219384416576,0.00033825294195178614,0.0003790575876462041,0.03749462084070713
КОЈЕКУДА,0.011487721989294132,0.0003767986648216153,0.0007979258961081601,0.00038969847155262145,0.0006708607887331366,0.03461361926182866,0.0003254691430848649,0.05992930169875563,0.000396748117531069,0.0005094740591870831,0.0711852808373847,0.028456489477293196,0.0002932794055229869,0.7879426199796711,0.0006345272770416704,0.0004817810378942206,0.0005663787977998216,0.00031499770167335524,0.00035299700014574504,0.0002740303946762855
Наречена_Михайло Хома,0.006484624813352044,0.0014102272587729133,0.0029861593732693143,0.0014585067838769486,0.0025107562616708363,0.00881217899799929,0.0012181187119370412,0.0511023877887124,0.0014848911500476444,0.0019067850115090557,0.003982006680438394,0.0014392081520485825,0.0010976435329901097,0.4920770680309018,0.27318132451935656,0.14320267941694872,0.0021197589074338184,0.00117892761377697,0.0013211459132605814,0.001025601081696987
Бьянка,0.011202669239765775,0.00031401121647499315,0.0006649523993787447,0.047332279793005666,0.3524181261774079,0.2573955522207889,0.0002712349454150836,0.026488492945336006,0.00033063640470772256,0.17929103680114888,0.09172550121594357,0.0003204642886697347,0.000244409103019964,0.00023371640677298007,0.030108364578076363,0.00040149988725422667,0.0004720006524041749,0.00026250839479028304,0.0002941757120732055,0.0002283676175657384
T.A. Yanix,0.0014543592018911962,0.00031117918217964065,0.0006589556189392022,0.11160133853668594,0.0005540222743897232,0.0019413822708616987,0.00026878869330650954,0.0021315068407817455,0.00032765442525374056,0.7992083421220081,0.0008788185141078006,0.00031757405090023855,0.0002422048015055424,0.06031485158616712,0.0005240248959271939,0.0003978788009858443,0.018089146749142797,0.00026014086780096034,0.00029152257006083383,0.00022630799710425265
HOMIE – Безумно можно быть первым,0.18624222775158694,0.01722323988883876,0.0007221969041336873,0.0003527159672658783,0.17888269364216897,0.6089208993318023,0.0002945820294562477,0.0023337079829743967,0.0003590966034033314,0.00046112473223935713,0.0009645568274417698,0.00034804890636664217,0.0002654471176628557,0.0002538340205420461,0.0005743127242686686,0.0004360598162952332,0.0005126290797590889,0.0002851043384697913,0.00031949749723894893,0.00024802483808512545
на грузинском,0.0035008047054476753,0.0007626122029206219,0.0016148090151566086,0.0007887204903004413,0.001357745496417532,0.6936892872404175,0.0006587251576295294,0.2863872701427564,0.0008029884091361867,0.0010311371001558392,0.0021542136585564245,0.0007782842650410091,0.0005935755402081986,0.0005676070676179871,0.0012842346984639668,0.0009750885407816075,0.0011463081652153722,0.00063753175009572,0.0007144394304356022,0.0005546169232458017
#SWAGGAЖОПС,0.001454364760959129,0.00031117919881380745,0.0006589555976676072,0.11148035972155941,0.0005540223008094783,0.0019413492288449445,0.00026878870569234153,0.0021314559480640352,0.00032765444353904065,0.7989050941270164,0.000878818078313124,0.00031757406817529304,0.0002422048112271618,0.06030636583012776,0.00052402491934064,0.0003978788263089651,0.01852193796426302,0.0002601408793201154,0.0002915225847250335,0.00022630800523270933
Кемикэл Депазитз,0.42608338431634035,0.0003837423536420866,0.03638885038309579,0.00039687988178662174,0.0006832103114649021,0.0025575886774703823,0.00033146692303395975,0.22524766623283204,0.04043823375470433,0.031130882175911808,0.001082910179986267,0.0570417345035478,0.00029868398788996335,0.00028561680370829353,0.0006462190494700824,0.0004906592400156017,0.1755528864117851,0.0003208025221498488,0.000359502062690115,0.00027908022847463956
Bandit-Aul B.CH.S,0.0025072360846128353,0.0005420111773907516,0.0011477507735055915,0.0005605670794520595,0.0009649867680912656,0.5498749692416233,0.000468175523169005,0.0038264271462441256,0.0005707077261439385,0.0007328598186916266,0.0015298607483843867,0.000553149736127435,0.00042187176982664296,0.4025403478470123,0.0009127563403761815,0.0006930243619558238,0.0008147156147176987,0.00045311272071810014,0.0005077733180476604,0.030377696203909236
VCrash,0.21234426877686124,0.00020356331749445982,0.09585237270672146,0.00021053236049560782,0.07083093948306712,0.015961385876410803,0.00017583285381351694,0.06735987052930367,0.01150597790301313,0.00027524044768432814,0.36706193391691805,0.06368581051209825,0.030083538235060773,0.00015151079784239135,0.04969763635313921,0.0002602794202739385,0.00030598357975004703,0.00017017570959414687,0.013715103867443932,0.00014804335301392383
Ляляля,0.23063081316649767,0.00033045015613024825,0.0006998382102987641,0.0003417632223910392,0.0005883341607619447,0.5828336430208194,0.00028543450522678683,0.17941948626571955,0.0003479457199412009,0.00044680563954204073,0.0009332274127818351,0.00033724106925119425,0.000257204284676869,0.00024595181259059963,0.0005564812991528434,0.00042251901709099106,0.0004967107048189145,0.0002762510826386373,0.000309576248810993,0.00024032300085849033
Пацантрэ,0.5186131667655254,0.04765574524217862,0.0012264032770928869,0.0005989881440973618,0.0010311349881147183,0.06367139618817264,0.0005002641194756548,0.1143845054952745,0.0006098237901178904,0.0007830897601208944,0.0016360353419402696,0.0005910624151666684,0.0004507867104887212,0.0805611826889277,0.11297638315789342,0.0007405240154026971,0.0008705561914308219,0.00048416891705886536,0.0005425759624026484,0.05207220682911763
Хоми,0.20512656704391144,0.026427460411531822,0.004097229177352855,0.03025182720100041,0.021187815776899863,0.18793684683703576,0.0002871191746764179,0.2122453609047136,0.04873175570210096,0.05129031004827804,0.06297658629788261,0.00033923152299739025,0.006505237933644821,0.041922437157877995,0.006806197610905301,0.009760431595825928,0.06513455386362797,0.017942416909721367,0.0007888734034705457,0.00024174142654492136
Триагрутрика,0.18325961952743838,0.0033327785158405406,0.019454955831628682,0.003434005343394049,0.10363592759540118,0.04141547523072642,0.00918514611985586,0.07476136890779285,0.06575979545133433,0.06266981120512351,0.13245801951810063,0.0499524472215119,0.06925810140884134,0.0010722352750784825,0.0008211308101999644,0.05839979216065756,0.08779634116678511,0.004441546255999734,0.024630309236562863,0.0042611932177266
Витя Ак,0.4558689429454154,0.00025370269184228265,0.0005372492051044872,0.0002623882634989726,0.0004516941094848182,0.28092455991993986,0.00021914196944339316,0.14075768054948512,0.0002671348649339059,0.00034303453294921296,0.0007166141731458325,0.03281580323592266,0.00019746826179127585,0.0001888291834990201,0.037686522949095955,0.00032438843826445906,0.00038134975095923854,0.00021209142171193016,0.047406895860943585,0.00018450767256857897
Авеню,0.26137161149369953,0.034038502429693904,0.000532917499024775,0.00026026178804016835,0.07639641157869356,0.039866453917980244,0.0002173659775363896,0.2528975307394624,0.0002649699432411413,0.0003402545006176695,0.14171469028615272,0.00025681807770793874,0.026409583773624717,0.00018729885749699853,0.008112202372077477,0.01499740229811978,0.08055601063023039,0.04001127828652533,0.02138542317698101,0.00018301237309381566
43ai,0.43286466830143683,0.00021912840191123137,0.08271809536060855,0.00022663032222172496,0.04987568033271373,0.32353063838211127,0.00018927757577514215,0.054882098336294,0.01193381375706691,0.0002962861546368091,0.000618619017104187,0.00022363159427619392,0.00017055753952696824,0.00016309578250548503,0.0003690124996005723,0.0002801811705087863,0.00032937913317443164,0.028824299850022436,0.012125543287084223,0.0001593632014205354
Thomas Mraz,0.10485385629167655,0.0003168870721802612,0.023360701118870408,0.010764022952530579,0.032719602944652405,0.23053505063322927,0.016299437870113023,0.08296979602103509,0.025087905856074354,0.10089230040521603,0.21415886370556061,0.0050405723678081564,0.0002466475204313806,0.0005968187357716368,0.09090625979401076,0.0004051770264065106,0.03989935215634695,0.009814814109847376,0.005493133710009389,0.005638799708229226
Big Black Boots,0.5454334762564637,0.0001141765844407135,0.22390822033951904,0.00011808545424552866,0.00020327931302954565,0.05808517565758283,9.862284817616037e-05,0.047095125232572733,0.00012022161709490871,0.07223731443042646,0.00032251294728812685,0.00011652296909842913,8.886879443572515e-05,8.49808575600009e-05,0.00019227271051953246,0.00014598809072270615,0.042976040895318736,9.544981775881608e-05,0.008480629182291049,8.30360014553508e-05
EK-Playaz,0.16919878723173618,0.002553531078385394,0.00970419834622194,0.007165334468046177,0.019908166372066584,0.27184818550871365,0.0029476957443082836,0.14486109280519993,0.0003647005981657681,0.1903988765523109,0.03606025498045897,0.010303005439330194,0.07640541166475612,0.0002577953071069622,0.00383555634907807,0.013955111482012197,0.023423355692392706,0.0021815544540464255,0.011952899290530054,0.002674486635133555
Клоунеско,0.0006710432314583725,0.00014410727682081053,0.00030516052997373136,0.00014904083187234656,0.00025656774314046114,0.0008709193680754363,0.0001244762224141044,0.5449945026711408,0.00015173698152863742,0.06336802360749133,0.04487139293785525,0.0001470687466876315,0.3310027439153513,0.011939390532965296,0.0002426759129693214,0.00018425792554728924,0.00021661249267425939,0.00012047139966410333,0.00013500429503586942,0.00010480337733362919
Ek Playaz,0.049176549344418695,0.00021214364816124498,0.0004492578598324336,0.00021940643653850424,0.0003776987269581257,0.15704814132301861,0.02402022189913459,0.11667868890767602,0.00022337550065550446,0.00028684209491808613,0.0005993475991574706,0.04926882478824163,0.594500442643483,0.00015789707494052828,0.00035724944366299975,0.0002712503575062813,0.0003188805238941932,0.00017734872254950273,0.00019874293449203512,0.005457690170760554
Mrs. DvaTree,0.0007816975755788863,0.0001691966037881566,0.00035830450600508006,0.00851027207557818,0.00030124077076573675,0.0010105917530726905,0.00014614773779216862,0.061613604838818115,0.0001781546464473815,0.7912089877639101,0.0004775883021603021,0.020418521153515317,0.00013169334940290632,0.0001259318823275486,0.00028492656028634837,0.013100217184198844,0.06427081717359508,0.00014144567925635803,0.0366476106116592,0.00012304983184153277
Jerry aka Нелегальный,0.0012415539957098482,0.00026347542512479956,0.08552924235328198,0.00027249557497312286,0.0004690938925785948,0.0016209511666224565,0.000227583418546068,0.0017349741494758787,0.02041910701404954,0.04417969499724707,0.07958055745808755,0.7468042104470947,0.00020507482247237444,0.00019610297042895315,0.015864250609654865,0.00033688401403979946,0.0003960392062291923,0.00022026128796879188,0.00024683219655120993,0.00019161499986322664
Neiz,0.0005764891883377926,0.000126553319000799,0.0002679712639492584,0.00013088590430820776,0.00022531229118495457,0.0007325067882643944,0.00010931355616605462,0.0008029821200420917,0.00013325363184523982,0.00017111423675631485,0.00035696685674706415,0.995292409240785,9.850215998831181e-05,9.419277770936366e-05,0.0002131143085108909,0.00016181314745618614,0.00019022635811376582,0.00010579656931436624,0.0001185591881181348,9.203709340169115e-05
Stas Neiz,0.000576489188348978,0.00012655331900325448,0.0002679712445519044,0.0001308859043107473,0.0002253122911893262,0.0007325067882786068,0.00010931355616817559,0.0008029821200576716,0.0001332536318478253,0.0001711142367596349,0.0003569668567539902,0.9952924092600963,9.8502159990223e-05,9.419277771119125e-05,0.00021311430851502587,0.00016181314745932572,0.00019022635811745671,0.00010579656931641897,0.00011855918812043515,9.20370934034769e-05
DJ Хобот,0.26616914981741746,0.0002248867003609563,0.0004763217682694649,0.0002325857545983843,0.0004003867344715828,0.0013761534962019144,0.005661533916028974,0.49532801885669275,0.00023679323698933637,0.0003040720934682645,0.0006351537046589791,0.00022950822837912105,0.10592890101525715,0.00016738163734905743,0.0003787091837918695,0.017478605023964845,0.10420960510638906,0.00018800171494389687,0.00021068103397924745,0.0001635509767876724
ака47 ek playaz,0.001083858526830999,0.00023436011899003397,0.0004962600572554627,0.014606253012516978,0.0004172529668083228,0.0013811767348073558,0.00020243435253431365,0.05446355703591233,0.0002467682313184108,0.8265921938559201,0.0006614810449485542,0.0002391763371930133,0.00018241307118081263,0.0001744326409249749,0.00039466068221684716,0.00029965670071649734,0.04933814626231846,0.00019592135193876526,0.04861955640158417,0.0001704406140836388
EK Playaz,0.03037202145975534,0.03788251257155193,0.0005796510100745154,0.00028309911469866916,0.0004873449181775893,0.0016620077371253873,0.00023643929827563836,0.015758129668232552,0.0002882203704952126,0.00037011087031019294,0.0007732789789429746,0.00027935321869059074,0.9089173558129453,0.0002037338670741738,0.00046095749234419586,0.00034999307927609924,0.0004114499532722043,0.00022883224053287565,0.00025643709421042737,0.00019907124401408264
